variables=x1, x2, respond
-0.75 -0.15 53.8281
-0.75 -0.1 46.9531
-0.75 -0.05 40.5781
-0.75 1.20737e-15 34.7031
-0.75 0.05 29.3281
-0.75 0.1 24.4531
-0.75 0.15 20.0781
-0.75 0.2 16.2031
-0.75 0.25 12.8281
-0.75 0.3 9.95312
-0.75 0.35 7.57812
-0.75 0.4 5.70312
-0.75 0.45 4.32812
-0.75 0.5 3.45312
-0.75 0.55 3.07812
-0.75 0.6 3.20313
-0.75 0.65 3.82813
-0.75 0.7 4.95313
-0.75 0.75 6.57813
-0.75 0.8 8.70313
-0.75 0.85 11.3281
-0.75 0.9 14.4531
-0.75 0.95 18.0781
-0.75 1 22.2031
-0.75 1.05 26.8281
-0.75 1.1 31.9531
-0.75 1.15 37.5781
-0.75 1.2 43.7031
-0.75 1.25 50.3281
-0.75 1.3 57.4531
-0.75 1.35 65.0781
-0.75 1.4 73.2031
-0.75 1.45 81.8281
-0.75 1.5 90.9531
-0.75 1.55 100.578
-0.75 1.6 110.703
-0.75 1.65 121.328
-0.75 1.7 132.453
-0.75 1.75 144.078
-0.75 1.8 156.203
-0.75 1.85 168.828
-0.75 1.9 181.953
-0.75 1.95 195.578
-0.75 2 209.703
-0.7 -2 622.9
-0.7 -1.95 598.25
-0.7 -1.9 574.1
-0.7 -1.85 550.45
-0.7 -1.8 527.3
-0.7 -1.75 504.65
-0.7 -1.7 482.5
-0.7 -1.65 460.85
-0.7 -1.6 439.7
-0.7 -1.55 419.05
-0.7 -1.5 398.9
-0.7 -1.45 379.25
-0.7 -1.4 360.1
-0.7 -1.35 341.45
-0.7 -1.3 323.3
-0.7 -1.25 305.65
-0.7 -1.2 288.5
-0.7 -1.15 271.85
-0.7 -1.1 255.7
-0.7 -1.05 240.05
-0.7 -1 224.9
-0.7 -0.95 210.25
-0.7 -0.9 196.1
-0.7 -0.85 182.45
-0.7 -0.8 169.3
-0.7 -0.75 156.65
-0.7 -0.7 144.5
-0.7 -0.65 132.85
-0.7 -0.6 121.7
-0.7 -0.55 111.05
-0.7 -0.5 100.9
-0.7 -0.45 91.25
-0.7 -0.4 82.1
-0.7 -0.35 73.45
-0.7 -0.3 65.3
-0.7 -0.25 57.65
-0.7 -0.2 50.5
-0.7 -0.15 43.85
-0.7 -0.1 37.7
-0.7 -0.05 32.05
-0.7 1.20737e-15 26.9
-0.7 0.05 22.25
-0.7 0.1 18.1
-0.7 0.15 14.45
-0.7 0.2 11.3
-0.7 0.25 8.65
-0.7 0.3 6.5
-0.7 0.35 4.85
-0.7 0.4 3.7
-0.7 0.45 3.05
-0.7 0.5 2.9
-0.7 0.55 3.25
-0.7 0.6 4.1
-0.7 0.65 5.45
-0.7 0.7 7.3
-0.7 0.75 9.65
-0.7 0.8 12.5
-0.7 0.85 15.85
-0.7 0.9 19.7
-0.7 0.95 24.05
-0.7 1 28.9
-0.7 1.05 34.25
-0.7 1.1 40.1
-0.7 1.15 46.45
-0.7 1.2 53.3
-0.7 1.25 60.65
-0.7 1.3 68.5
-0.7 1.35 76.85
-0.7 1.4 85.7
-0.7 1.45 95.05
-0.7 1.5 104.9
-0.7 1.55 115.25
-0.7 1.6 126.1
-0.7 1.65 137.45
-0.7 1.7 149.3
-0.7 1.75 161.65
-0.7 1.8 174.5
-0.7 1.85 187.85
-0.7 1.9 201.7
-0.7 1.95 216.05
-0.7 2 230.9
-0.65 -2 589.573
-0.65 -1.95 565.598
-0.65 -1.9 542.123
-0.65 -1.85 519.148
-0.65 -1.8 496.673
-0.65 -1.75 474.698
-0.65 -1.7 453.223
-0.65 -1.65 432.248
-0.65 -1.6 411.773
-0.65 -1.55 391.798
-0.65 -1.5 372.323
-0.65 -1.45 353.348
-0.65 -1.4 334.873
-0.65 -1.35 316.898
-0.65 -1.3 299.423
-0.65 -1.25 282.448
-0.65 -1.2 265.973
-0.65 -1.15 249.998
-0.65 -1.1 234.523
-0.65 -1.05 219.548
-0.65 -1 205.073
-0.65 -0.95 191.098
-0.65 -0.9 177.623
-0.65 -0.85 164.648
-0.65 -0.8 152.173
-0.65 -0.75 140.198
-0.65 -0.7 128.723
-0.65 -0.65 117.748
-0.65 -0.6 107.273
-0.65 -0.55 97.2981
-0.65 -0.5 87.8231
-0.65 -0.45 78.8481
-0.65 -0.4 70.3731
-0.65 -0.35 62.3981
-0.65 -0.3 54.9231
-0.65 -0.25 47.9481
-0.65 -0.2 41.4731
-0.65 -0.15 35.4981
-0.65 -0.1 30.0231
-0.65 -0.05 25.0481
-0.65 1.20737e-15 20.5731
-0.65 0.05 16.5981
-0.65 0.1 13.1231
-0.65 0.15 10.1481
-0.65 0.2 7.67312
-0.65 0.25 5.69812
-0.65 0.3 4.22312
-0.65 0.35 3.24812
-0.65 0.4 2.77312
-0.65 0.45 2.79813
-0.65 0.5 3.32313
-0.65 0.55 4.34813
-0.65 0.6 5.87313
-0.65 0.65 7.89813
-0.65 0.7 10.4231
-0.65 0.75 13.4481
-0.65 0.8 16.9731
-0.65 0.85 20.9981
-0.65 0.9 25.5231
-0.65 0.95 30.5481
-0.65 1 36.0731
-0.65 1.05 42.0981
-0.65 1.1 48.6231
-0.65 1.15 55.6481
-0.65 1.2 63.1731
-0.65 1.25 71.1981
-0.65 1.3 79.7231
-0.65 1.35 88.7481
-0.65 1.4 98.2731
-0.65 1.45 108.298
-0.65 1.5 118.823
-0.65 1.55 129.848
-0.65 1.6 141.373
-0.65 1.65 153.398
-0.65 1.7 165.923
-0.65 1.75 178.948
-0.65 1.8 192.473
-0.65 1.85 206.498
-0.65 1.9 221.023
-0.65 1.95 236.048
-0.65 2 251.573
-0.6 -2 559.52
-0.6 -1.95 536.17
-0.6 -1.9 513.32
-0.6 -1.85 490.97
-0.6 -1.8 469.12
-0.6 -1.75 447.77
-0.6 -1.7 426.92
-0.6 -1.65 406.57
-0.6 -1.6 386.72
-0.6 -1.55 367.37
-0.6 -1.5 348.52
-0.6 -1.45 330.17
-0.6 -1.4 312.32
-0.6 -1.35 294.97
-0.6 -1.3 278.12
-0.6 -1.25 261.77
-0.6 -1.2 245.92
-0.6 -1.15 230.57
-0.6 -1.1 215.72
-0.6 -1.05 201.37
-0.6 -1 187.52
-0.6 -0.95 174.17
-0.6 -0.9 161.32
-0.6 -0.85 148.97
-0.6 -0.8 137.12
-0.6 -0.75 125.77
-0.6 -0.7 114.92
-0.6 -0.65 104.57
-0.6 -0.6 94.72
-0.6 -0.55 85.37
-0.6 -0.5 76.52
-0.6 -0.45 68.17
-0.6 -0.4 60.32
-0.6 -0.35 52.97
-0.6 -0.3 46.12
-0.6 -0.25 39.77
-0.6 -0.2 33.92
-0.6 -0.15 28.57
-0.6 -0.1 23.72
-0.6 -0.05 19.37
-0.6 1.20737e-15 15.52
-0.6 0.05 12.17
-0.6 0.1 9.32
-0.6 0.15 6.97
-0.6 0.2 5.12
-0.6 0.25 3.77
-0.6 0.3 2.92
-0.6 0.35 2.57
-0.6 0.4 2.72
-0.6 0.45 3.37
-0.6 0.5 4.52
-0.6 0.55 6.17
-0.6 0.6 8.32
-0.6 0.65 10.97
-0.6 0.7 14.12
-0.6 0.75 17.77
-0.6 0.8 21.92
-0.6 0.85 26.57
-0.6 0.9 31.72
-0.6 0.95 37.37
-0.6 1 43.52
-0.6 1.05 50.17
-0.6 1.1 57.32
-0.6 1.15 64.97
-0.6 1.2 73.12
-0.6 1.25 81.77
-0.6 1.3 90.92
-0.6 1.35 100.57
-0.6 1.4 110.72
-0.6 1.45 121.37
-0.6 1.5 132.52
-0.6 1.55 144.17
-0.6 1.6 156.32
-0.6 1.65 168.97
-0.6 1.7 182.12
-0.6 1.75 195.77
-0.6 1.8 209.92
-0.6 1.85 224.57
-0.6 1.9 239.72
-0.6 1.95 255.37
-0.6 2 271.52
-0.55 -2 532.553
-0.55 -1.95 509.778
-0.55 -1.9 487.503
-0.55 -1.85 465.728
-0.55 -1.8 444.453
-0.55 -1.75 423.678
-0.55 -1.7 403.403
-0.55 -1.65 383.628
-0.55 -1.6 364.353
-0.55 -1.55 345.578
-0.55 -1.5 327.303
-0.55 -1.45 309.528
-0.55 -1.4 292.253
-0.55 -1.35 275.478
-0.55 -1.3 259.203
-0.55 -1.25 243.428
-0.55 -1.2 228.153
-0.55 -1.15 213.378
-0.55 -1.1 199.103
-0.55 -1.05 185.328
-0.55 -1 172.053
-0.55 -0.95 159.278
-0.55 -0.9 147.003
-0.55 -0.85 135.228
-0.55 -0.8 123.953
-0.55 -0.75 113.178
-0.55 -0.7 102.903
-0.55 -0.65 93.1281
-0.55 -0.6 83.8531
-0.55 -0.55 75.0781
-0.55 -0.5 66.8031
-0.55 -0.45 59.0281
-0.55 -0.4 51.7531
-0.55 -0.35 44.9781
-0.55 -0.3 38.7031
-0.55 -0.25 32.9281
-0.55 -0.2 27.6531
-0.55 -0.15 22.8781
-0.55 -0.1 18.6031
-0.55 -0.05 14.8281
-0.55 1.20737e-15 11.5531
-0.55 0.05 8.77812
-0.55 0.1 6.50312
-0.55 0.15 4.72812
-0.55 0.2 3.45312
-0.55 0.25 2.67812
-0.55 0.3 2.40312
-0.55 0.35 2.62813
-0.55 0.4 3.35313
-0.55 0.45 4.57813
-0.55 0.5 6.30313
-0.55 0.55 8.52813
-0.55 0.6 11.2531
-0.55 0.65 14.4781
-0.55 0.7 18.2031
-0.55 0.75 22.4281
-0.55 0.8 27.1531
-0.55 0.85 32.3781
-0.55 0.9 38.1031
-0.55 0.95 44.3281
-0.55 1 51.0531
-0.55 1.05 58.2781
-0.55 1.1 66.0031
-0.55 1.15 74.2281
-0.55 1.2 82.9531
-0.55 1.25 92.1781
-0.55 1.3 101.903
-0.55 1.35 112.128
-0.55 1.4 122.853
-0.55 1.45 134.078
-0.55 1.5 145.803
-0.55 1.55 158.028
-0.55 1.6 170.753
-0.55 1.65 183.978
-0.55 1.7 197.703
-0.55 1.75 211.928
-0.55 1.8 226.653
-0.55 1.85 241.878
-0.55 1.9 257.603
-0.55 1.95 273.828
-0.55 2 290.553
-0.5 -2 508.5
-0.5 -1.95 486.25
-0.5 -1.9 464.5
-0.5 -1.85 443.25
-0.5 -1.8 422.5
-0.5 -1.75 402.25
-0.5 -1.7 382.5
-0.5 -1.65 363.25
-0.5 -1.6 344.5
-0.5 -1.55 326.25
-0.5 -1.5 308.5
-0.5 -1.45 291.25
-0.5 -1.4 274.5
-0.5 -1.35 258.25
-0.5 -1.3 242.5
-0.5 -1.25 227.25
-0.5 -1.2 212.5
-0.5 -1.15 198.25
-0.5 -1.1 184.5
-0.5 -1.05 171.25
-0.5 -1 158.5
-0.5 -0.95 146.25
-0.5 -0.9 134.5
-0.5 -0.85 123.25
-0.5 -0.8 112.5
-0.5 -0.75 102.25
-0.5 -0.7 92.5
-0.5 -0.65 83.25
-0.5 -0.6 74.5
-0.5 -0.55 66.25
-0.5 -0.5 58.5
-0.5 -0.45 51.25
-0.5 -0.4 44.5
-0.5 -0.35 38.25
-0.5 -0.3 32.5
-0.5 -0.25 27.25
-0.5 -0.2 22.5
-0.5 -0.15 18.25
-0.5 -0.1 14.5
-0.5 -0.05 11.25
-0.5 1.20737e-15 8.5
-0.5 0.05 6.25
-0.5 0.1 4.5
-0.5 0.15 3.25
-0.5 0.2 2.5
-0.5 0.25 2.25
-0.5 0.3 2.5
-0.5 0.35 3.25
-0.5 0.4 4.5
-0.5 0.45 6.25
-0.5 0.5 8.5
-0.5 0.55 11.25
-0.5 0.6 14.5
-0.5 0.65 18.25
-0.5 0.7 22.5
-0.5 0.75 27.25
-0.5 0.8 32.5
-0.5 0.85 38.25
-0.5 0.9 44.5
-0.5 0.95 51.25
-0.5 1 58.5
-0.5 1.05 66.25
-0.5 1.1 74.5
-0.5 1.15 83.25
-0.5 1.2 92.5
-0.5 1.25 102.25
-0.5 1.3 112.5
-0.5 1.35 123.25
-0.5 1.4 134.5
-0.5 1.45 146.25
-0.5 1.5 158.5
-0.5 1.55 171.25
-0.5 1.6 184.5
-0.5 1.65 198.25
-0.5 1.7 212.5
-0.5 1.75 227.25
-0.5 1.8 242.5
-0.5 1.85 258.25
-0.5 1.9 274.5
-0.5 1.95 291.25
-0.5 2 308.5
-0.45 -2 487.203
-0.45 -1.95 465.428
-0.45 -1.9 444.153
-0.45 -1.85 423.378
-0.45 -1.8 403.103
-0.45 -1.75 383.328
-0.45 -1.7 364.053
-0.45 -1.65 345.278
-0.45 -1.6 327.003
-0.45 -1.55 309.228
-0.45 -1.5 291.953
-0.45 -1.45 275.178
-0.45 -1.4 258.903
-0.45 -1.35 243.128
-0.45 -1.3 227.853
-0.45 -1.25 213.078
-0.45 -1.2 198.803
-0.45 -1.15 185.028
-0.45 -1.1 171.753
-0.45 -1.05 158.978
-0.45 -1 146.703
-0.45 -0.95 134.928
-0.45 -0.9 123.653
-0.45 -0.85 112.878
-0.45 -0.8 102.603
-0.45 -0.75 92.8281
-0.45 -0.7 83.5531
-0.45 -0.65 74.7781
-0.45 -0.6 66.5031
-0.45 -0.55 58.7281
-0.45 -0.5 51.4531
-0.45 -0.45 44.6781
-0.45 -0.4 38.4031
-0.45 -0.35 32.6281
-0.45 -0.3 27.3531
-0.45 -0.25 22.5781
-0.45 -0.2 18.3031
-0.45 -0.15 14.5281
-0.45 -0.1 11.2531
-0.45 -0.05 8.47812
-0.45 1.20737e-15 6.20312
-0.45 0.05 4.42812
-0.45 0.1 3.15312
-0.45 0.15 2.37812
-0.45 0.2 2.10312
-0.45 0.25 2.32813
-0.45 0.3 3.05313
-0.45 0.35 4.27813
-0.45 0.4 6.00313
-0.45 0.45 8.22813
-0.45 0.5 10.9531
-0.45 0.55 14.1781
-0.45 0.6 17.9031
-0.45 0.65 22.1281
-0.45 0.7 26.8531
-0.45 0.75 32.0781
-0.45 0.8 37.8031
-0.45 0.85 44.0281
-0.45 0.9 50.7531
-0.45 0.95 57.9781
-0.45 1 65.7031
-0.45 1.05 73.9281
-0.45 1.1 82.6531
-0.45 1.15 91.8781
-0.45 1.2 101.603
-0.45 1.25 111.828
-0.45 1.3 122.553
-0.45 1.35 133.778
-0.45 1.4 145.503
-0.45 1.45 157.728
-0.45 1.5 170.453
-0.45 1.55 183.678
-0.45 1.6 197.403
-0.45 1.65 211.628
-0.45 1.7 226.353
-0.45 1.75 241.578
-0.45 1.8 257.303
-0.45 1.85 273.528
-0.45 1.9 290.253
-0.45 1.95 307.478
-0.45 2 325.203
-0.4 -2 468.52
-0.4 -1.95 447.17
-0.4 -1.9 426.32
-0.4 -1.85 405.97
-0.4 -1.8 386.12
-0.4 -1.75 366.77
-0.4 -1.7 347.92
-0.4 -1.65 329.57
-0.4 -1.6 311.72
-0.4 -1.55 294.37
-0.4 -1.5 277.52
-0.4 -1.45 261.17
-0.4 -1.4 245.32
-0.4 -1.35 229.97
-0.4 -1.3 215.12
-0.4 -1.25 200.77
-0.4 -1.2 186.92
-0.4 -1.15 173.57
-0.4 -1.1 160.72
-0.4 -1.05 148.37
-0.4 -1 136.52
-0.4 -0.95 125.17
-0.4 -0.9 114.32
-0.4 -0.85 103.97
-0.4 -0.8 94.12
-0.4 -0.75 84.77
-0.4 -0.7 75.92
-0.4 -0.65 67.57
-0.4 -0.6 59.72
-0.4 -0.55 52.37
-0.4 -0.5 45.52
-0.4 -0.45 39.17
-0.4 -0.4 33.32
-0.4 -0.35 27.97
-0.4 -0.3 23.12
-0.4 -0.25 18.77
-0.4 -0.2 14.92
-0.4 -0.15 11.57
-0.4 -0.1 8.72
-0.4 -0.05 6.37
-0.4 1.20737e-15 4.52
-0.4 0.05 3.17
-0.4 0.1 2.32
-0.4 0.15 1.97
-0.4 0.2 2.12
-0.4 0.25 2.77
-0.4 0.3 3.92
-0.4 0.35 5.57
-0.4 0.4 7.72
-0.4 0.45 10.37
-0.4 0.5 13.52
-0.4 0.55 17.17
-0.4 0.6 21.32
-0.4 0.65 25.97
-0.4 0.7 31.12
-0.4 0.75 36.77
-0.4 0.8 42.92
-0.4 0.85 49.57
-0.4 0.9 56.72
-0.4 0.95 64.37
-0.4 1 72.52
-0.4 1.05 81.17
-0.4 1.1 90.32
-0.4 1.15 99.97
-0.4 1.2 110.12
-0.4 1.25 120.77
-0.4 1.3 131.92
-0.4 1.35 143.57
-0.4 1.4 155.72
-0.4 1.45 168.37
-0.4 1.5 181.52
-0.4 1.55 195.17
-0.4 1.6 209.32
-0.4 1.65 223.97
-0.4 1.7 239.12
-0.4 1.75 254.77
-0.4 1.8 270.92
-0.4 1.85 287.57
-0.4 1.9 304.72
-0.4 1.95 322.37
-0.4 2 340.52
-0.35 -2 452.323
-0.35 -1.95 431.348
-0.35 -1.9 410.873
-0.35 -1.85 390.898
-0.35 -1.8 371.423
-0.35 -1.75 352.448
-0.35 -1.7 333.973
-0.35 -1.65 315.998
-0.35 -1.6 298.523
-0.35 -1.55 281.548
-0.35 -1.5 265.073
-0.35 -1.45 249.098
-0.35 -1.4 233.623
-0.35 -1.35 218.648
-0.35 -1.3 204.173
-0.35 -1.25 190.198
-0.35 -1.2 176.723
-0.35 -1.15 163.748
-0.35 -1.1 151.273
-0.35 -1.05 139.298
-0.35 -1 127.823
-0.35 -0.95 116.848
-0.35 -0.9 106.373
-0.35 -0.85 96.3981
-0.35 -0.8 86.9231
-0.35 -0.75 77.9481
-0.35 -0.7 69.4731
-0.35 -0.65 61.4981
-0.35 -0.6 54.0231
-0.35 -0.55 47.0481
-0.35 -0.5 40.5731
-0.35 -0.45 34.5981
-0.35 -0.4 29.1231
-0.35 -0.35 24.1481
-0.35 -0.3 19.6731
-0.35 -0.25 15.6981
-0.35 -0.2 12.2231
-0.35 -0.15 9.24812
-0.35 -0.1 6.77312
-0.35 -0.05 4.79812
-0.35 1.20737e-15 3.32312
-0.35 0.05 2.34812
-0.35 0.1 1.87312
-0.35 0.15 1.89813
-0.35 0.2 2.42313
-0.35 0.25 3.44813
-0.35 0.3 4.97313
-0.35 0.35 6.99813
-0.35 0.4 9.52313
-0.35 0.45 12.5481
-0.35 0.5 16.0731
-0.35 0.55 20.0981
-0.35 0.6 24.6231
-0.35 0.65 29.6481
-0.35 0.7 35.1731
-0.35 0.75 41.1981
-0.35 0.8 47.7231
-0.35 0.85 54.7481
-0.35 0.9 62.2731
-0.35 0.95 70.2981
-0.35 1 78.8231
-0.35 1.05 87.8481
-0.35 1.1 97.3731
-0.35 1.15 107.398
-0.35 1.2 117.923
-0.35 1.25 128.948
-0.35 1.3 140.473
-0.35 1.35 152.498
-0.35 1.4 165.023
-0.35 1.45 178.048
-0.35 1.5 191.573
-0.35 1.55 205.598
-0.35 1.6 220.123
-0.35 1.65 235.148
-0.35 1.7 250.673
-0.35 1.75 266.698
-0.35 1.8 283.223
-0.35 1.85 300.248
-0.35 1.9 317.773
-0.35 1.95 335.798
-0.35 2 354.323
-0.3 -2 438.5
-0.3 -1.95 417.85
-0.3 -1.9 397.7
-0.3 -1.85 378.05
-0.3 -1.8 358.9
-0.3 -1.75 340.25
-0.3 -1.7 322.1
-0.3 -1.65 304.45
-0.3 -1.6 287.3
-0.3 -1.55 270.65
-0.3 -1.5 254.5
-0.3 -1.45 238.85
-0.3 -1.4 223.7
-0.3 -1.35 209.05
-0.3 -1.3 194.9
-0.3 -1.25 181.25
-0.3 -1.2 168.1
-0.3 -1.15 155.45
-0.3 -1.1 143.3
-0.3 -1.05 131.65
-0.3 -1 120.5
-0.3 -0.95 109.85
-0.3 -0.9 99.7
-0.3 -0.85 90.05
-0.3 -0.8 80.9
-0.3 -0.75 72.25
-0.3 -0.7 64.1
-0.3 -0.65 56.45
-0.3 -0.6 49.3
-0.3 -0.55 42.65
-0.3 -0.5 36.5
-0.3 -0.45 30.85
-0.3 -0.4 25.7
-0.3 -0.35 21.05
-0.3 -0.3 16.9
-0.3 -0.25 13.25
-0.3 -0.2 10.1
-0.3 -0.15 7.45
-0.3 -0.1 5.3
-0.3 -0.05 3.65
-0.3 1.20737e-15 2.5
-0.3 0.05 1.85
-0.3 0.1 1.7
-0.3 0.15 2.05
-0.3 0.2 2.9
-0.3 0.25 4.25
-0.3 0.3 6.1
-0.3 0.35 8.45
-0.3 0.4 11.3
-0.3 0.45 14.65
-0.3 0.5 18.5
-0.3 0.55 22.85
-0.3 0.6 27.7
-0.3 0.65 33.05
-0.3 0.7 38.9
-0.3 0.75 45.25
-0.3 0.8 52.1
-0.3 0.85 59.45
-0.3 0.9 67.3
-0.3 0.95 75.65
-0.3 1 84.5
-0.3 1.05 93.85
-0.3 1.1 103.7
-0.3 1.15 114.05
-0.3 1.2 124.9
-0.3 1.25 136.25
-0.3 1.3 148.1
-0.3 1.35 160.45
-0.3 1.4 173.3
-0.3 1.45 186.65
-0.3 1.5 200.5
-0.3 1.55 214.85
-0.3 1.6 229.7
-0.3 1.65 245.05
-0.3 1.7 260.9
-0.3 1.75 277.25
-0.3 1.8 294.1
-0.3 1.85 311.45
-0.3 1.9 329.3
-0.3 1.95 347.65
-0.3 2 366.5
-0.25 -2 426.953
-0.25 -1.95 406.578
-0.25 -1.9 386.703
-0.25 -1.85 367.328
-0.25 -1.8 348.453
-0.25 -1.75 330.078
-0.25 -1.7 312.203
-0.25 -1.65 294.828
-0.25 -1.6 277.953
-0.25 -1.55 261.578
-0.25 -1.5 245.703
-0.25 -1.45 230.328
-0.25 -1.4 215.453
-0.25 -1.35 201.078
-0.25 -1.3 187.203
-0.25 -1.25 173.828
-0.25 -1.2 160.953
-0.25 -1.15 148.578
-0.25 -1.1 136.703
-0.25 -1.05 125.328
-0.25 -1 114.453
-0.25 -0.95 104.078
-0.25 -0.9 94.2031
-0.25 -0.85 84.8281
-0.25 -0.8 75.9531
-0.25 -0.75 67.5781
-0.25 -0.7 59.7031
-0.25 -0.65 52.3281
-0.25 -0.6 45.4531
-0.25 -0.55 39.0781
-0.25 -0.5 33.2031
-0.25 -0.45 27.8281
-0.25 -0.4 22.9531
-0.25 -0.35 18.5781
-0.25 -0.3 14.7031
-0.25 -0.25 11.3281
-0.25 -0.2 8.45312
-0.25 -0.15 6.07812
-0.25 -0.1 4.20312
-0.25 -0.05 2.82812
-0.25 1.20737e-15 1.95312
-0.25 0.05 1.57812
-0.25 0.1 1.70313
-0.25 0.15 2.32813
-0.25 0.2 3.45313
-0.25 0.25 5.07813
-0.25 0.3 7.20313
-0.25 0.35 9.82813
-0.25 0.4 12.9531
-0.25 0.45 16.5781
-0.25 0.5 20.7031
-0.25 0.55 25.3281
-0.25 0.6 30.4531
-0.25 0.65 36.0781
-0.25 0.7 42.2031
-0.25 0.75 48.8281
-0.25 0.8 55.9531
-0.25 0.85 63.5781
-0.25 0.9 71.7031
-0.25 0.95 80.3281
-0.25 1 89.4531
-0.25 1.05 99.0781
-0.25 1.1 109.203
-0.25 1.15 119.828
-0.25 1.2 130.953
-0.25 1.25 142.578
-0.25 1.3 154.703
-0.25 1.35 167.328
-0.25 1.4 180.453
-0.25 1.45 194.078
-0.25 1.5 208.203
-0.25 1.55 222.828
-0.25 1.6 237.953
-0.25 1.65 253.578
-0.25 1.7 269.703
-0.25 1.75 286.328
-0.25 1.8 303.453
-0.25 1.85 321.078
-0.25 1.9 339.203
-0.25 1.95 357.828
-0.25 2 376.953
-0.2 -2 417.6
-0.2 -1.95 397.45
-0.2 -1.9 377.8
-0.2 -1.85 358.65
-0.2 -1.8 340
-0.2 -1.75 321.85
-0.2 -1.7 304.2
-0.2 -1.65 287.05
-0.2 -1.6 270.4
-0.2 -1.55 254.25
-0.2 -1.5 238.6
-0.2 -1.45 223.45
-0.2 -1.4 208.8
-0.2 -1.35 194.65
-0.2 -1.3 181
-0.2 -1.25 167.85
-0.2 -1.2 155.2
-0.2 -1.15 143.05
-0.2 -1.1 131.4
-0.2 -1.05 120.25
-0.2 -1 109.6
-0.2 -0.95 99.45
-0.2 -0.9 89.8
-0.2 -0.85 80.65
-0.2 -0.8 72
-0.2 -0.75 63.85
-0.2 -0.7 56.2
-0.2 -0.65 49.05
-0.2 -0.6 42.4
-0.2 -0.55 36.25
-0.2 -0.5 30.6
-0.2 -0.45 25.45
-0.2 -0.4 20.8
-0.2 -0.35 16.65
-0.2 -0.3 13
-0.2 -0.25 9.85
-0.2 -0.2 7.2
-0.2 -0.15 5.05
-0.2 -0.1 3.4
-0.2 -0.05 2.25
-0.2 1.20737e-15 1.6
-0.2 0.05 1.45
-0.2 0.1 1.8
-0.2 0.15 2.65
-0.2 0.2 4
-0.2 0.25 5.85
-0.2 0.3 8.2
-0.2 0.35 11.05
-0.2 0.4 14.4
-0.2 0.45 18.25
-0.2 0.5 22.6
-0.2 0.55 27.45
-0.2 0.6 32.8
-0.2 0.65 38.65
-0.2 0.7 45
-0.2 0.75 51.85
-0.2 0.8 59.2
-0.2 0.85 67.05
-0.2 0.9 75.4
-0.2 0.95 84.25
-0.2 1 93.6
-0.2 1.05 103.45
-0.2 1.1 113.8
-0.2 1.15 124.65
-0.2 1.2 136
-0.2 1.25 147.85
-0.2 1.3 160.2
-0.2 1.35 173.05
-0.2 1.4 186.4
-0.2 1.45 200.25
-0.2 1.5 214.6
-0.2 1.55 229.45
-0.2 1.6 244.8
-0.2 1.65 260.65
-0.2 1.7 277
-0.2 1.75 293.85
-0.2 1.8 311.2
-0.2 1.85 329.05
-0.2 1.9 347.4
-0.2 1.95 366.25
-0.2 2 385.6
-0.15 -2 410.373
-0.15 -1.95 390.398
-0.15 -1.9 370.923
-0.15 -1.85 351.948
-0.15 -1.8 333.473
-0.15 -1.75 315.498
-0.15 -1.7 298.023
-0.15 -1.65 281.048
-0.15 -1.6 264.573
-0.15 -1.55 248.598
-0.15 -1.5 233.123
-0.15 -1.45 218.148
-0.15 -1.4 203.673
-0.15 -1.35 189.698
-0.15 -1.3 176.223
-0.15 -1.25 163.248
-0.15 -1.2 150.773
-0.15 -1.15 138.798
-0.15 -1.1 127.323
-0.15 -1.05 116.348
-0.15 -1 105.873
-0.15 -0.95 95.8981
-0.15 -0.9 86.4231
-0.15 -0.85 77.4481
-0.15 -0.8 68.9731
-0.15 -0.75 60.9981
-0.15 -0.7 53.5231
-0.15 -0.65 46.5481
-0.15 -0.6 40.0731
-0.15 -0.55 34.0981
-0.15 -0.5 28.6231
-0.15 -0.45 23.6481
-0.15 -0.4 19.1731
-0.15 -0.35 15.1981
-0.15 -0.3 11.7231
-0.15 -0.25 8.74812
-0.15 -0.2 6.27312
-0.15 -0.15 4.29812
-0.15 -0.1 2.82312
-0.15 -0.05 1.84812
-0.15 1.20737e-15 1.37312
-0.15 0.05 1.39813
-0.15 0.1 1.92313
-0.15 0.15 2.94813
-0.15 0.2 4.47313
-0.15 0.25 6.49813
-0.15 0.3 9.02313
-0.15 0.35 12.0481
-0.15 0.4 15.5731
-0.15 0.45 19.5981
-0.15 0.5 24.1231
-0.15 0.55 29.1481
-0.15 0.6 34.6731
-0.15 0.65 40.6981
-0.15 0.7 47.2231
-0.15 0.75 54.2481
-0.15 0.8 61.7731
-0.15 0.85 69.7981
-0.15 0.9 78.3231
-0.15 0.95 87.3481
-0.15 1 96.8731
-0.15 1.05 106.898
-0.15 1.1 117.423
-0.15 1.15 128.448
-0.15 1.2 139.973
-0.15 1.25 151.998
-0.15 1.3 164.523
-0.15 1.35 177.548
-0.15 1.4 191.073
-0.15 1.45 205.098
-0.15 1.5 219.623
-0.15 1.55 234.648
-0.15 1.6 250.173
-0.15 1.65 266.198
-0.15 1.7 282.723
-0.15 1.75 299.748
-0.15 1.8 317.273
-0.15 1.85 335.298
-0.15 1.9 353.823
-0.15 1.95 372.848
-0.15 2 392.373
-0.1 -2 405.22
-0.1 -1.95 385.37
-0.1 -1.9 366.02
-0.1 -1.85 347.17
-0.1 -1.8 328.82
-0.1 -1.75 310.97
