variables=x1, x2, respond
-0.75 -1.4 659.254
-0.75 -1.35 637.406
-0.75 -1.3 615.806
-0.75 -1.25 594.457
-0.75 -1.2 573.357
-0.75 -1.15 552.506
-0.75 -1.1 531.905
-0.75 -1.05 511.553
-0.75 -1 491.45
-0.75 -0.95 471.597
-0.75 -0.9 451.993
-0.75 -0.85 432.639
-0.75 -0.8 413.534
-0.75 -0.75 394.679
-0.75 -0.7 376.073
-0.75 -0.65 357.717
-0.75 -0.6 339.61
-0.75 -0.55 321.752
-0.75 -0.5 304.144
-0.75 -0.45 286.785
-0.75 -0.4 269.676
-0.75 -0.35 252.816
-0.75 -0.3 236.205
-0.75 -0.25 219.844
-0.75 -0.2 203.732
-0.75 -0.15 187.87
-0.75 -0.1 172.257
-0.75 -0.05 156.894
-0.75 1.20737e-15 141.78
-0.75 0.05 126.915
-0.75 0.1 112.3
-0.75 0.15 97.9347
-0.75 0.2 83.8185
-0.75 0.25 69.9517
-0.75 0.3 56.3343
-0.75 0.35 42.9663
-0.75 0.4 29.8478
-0.75 0.45 16.9787
-0.75 0.5 4.35901
-0.75 0.55 -8.01125
-0.75 0.6 -20.1321
-0.75 0.65 -32.0035
-0.75 0.7 -43.6254
-0.75 0.75 -54.998
-0.75 0.8 -66.1211
-0.75 0.85 -76.9948
-0.75 0.9 -87.6191
-0.75 0.95 -97.9939
-0.75 1 -108.119
-0.75 1.05 -117.995
-0.75 1.1 -127.622
-0.75 1.15 -136.999
-0.75 1.2 -146.127
-0.75 1.25 -155.005
-0.75 1.3 -163.634
-0.75 1.35 -172.013
-0.75 1.4 -180.143
-0.75 1.45 -188.024
-0.75 1.5 -195.655
-0.75 1.55 -203.037
-0.75 1.6 -210.169
-0.75 1.65 -217.052
-0.75 1.7 -223.685
-0.75 1.75 -230.069
-0.75 1.8 -236.204
-0.75 1.85 -242.089
-0.75 1.9 -247.725
-0.75 1.95 -253.111
-0.75 2 -258.248
-0.7 -2 912.369
-0.7 -1.95 887.578
-0.7 -1.9 863.036
-0.7 -1.85 838.743
-0.7 -1.8 814.7
-0.7 -1.75 790.907
-0.7 -1.7 767.363
-0.7 -1.65 744.068
-0.7 -1.6 721.023
-0.7 -1.55 698.227
-0.7 -1.5 675.68
-0.7 -1.45 653.383
-0.7 -1.4 631.336
-0.7 -1.35 609.537
-0.7 -1.3 587.989
-0.7 -1.25 566.689
-0.7 -1.2 545.639
-0.7 -1.15 524.839
-0.7 -1.1 504.288
-0.7 -1.05 483.986
-0.7 -1 463.934
-0.7 -0.95 444.131
-0.7 -0.9 424.578
-0.7 -0.85 405.274
-0.7 -0.8 386.22
-0.7 -0.75 367.415
-0.7 -0.7 348.859
-0.7 -0.65 330.553
-0.7 -0.6 312.496
-0.7 -0.55 294.689
-0.7 -0.5 277.131
-0.7 -0.45 259.822
-0.7 -0.4 242.763
-0.7 -0.35 225.954
-0.7 -0.3 209.394
-0.7 -0.25 193.083
-0.7 -0.2 177.021
-0.7 -0.15 161.21
-0.7 -0.1 145.647
-0.7 -0.05 130.334
-0.7 1.20737e-15 115.27
-0.7 0.05 100.456
-0.7 0.1 85.8914
-0.7 0.15 71.576
-0.7 0.2 57.5101
-0.7 0.25 43.6936
-0.7 0.3 30.1265
-0.7 0.35 16.8088
-0.7 0.4 3.74063
-0.7 0.45 -9.07817
-0.7 0.5 -21.6475
-0.7 0.55 -33.9675
-0.7 0.6 -46.038
-0.7 0.65 -57.8591
-0.7 0.7 -69.4307
-0.7 0.75 -80.753
-0.7 0.8 -91.8258
-0.7 0.85 -102.649
-0.7 0.9 -113.223
-0.7 0.95 -123.548
-0.7 1 -133.623
-0.7 1.05 -143.448
-0.7 1.1 -153.025
-0.7 1.15 -162.351
-0.7 1.2 -171.429
-0.7 1.25 -180.257
-0.7 1.3 -188.835
-0.7 1.35 -197.164
-0.7 1.4 -205.244
-0.7 1.45 -213.074
-0.7 1.5 -220.655
-0.7 1.55 -227.987
-0.7 1.6 -235.069
-0.7 1.65 -241.901
-0.7 1.7 -248.484
-0.7 1.75 -254.818
-0.7 1.8 -260.902
-0.7 1.85 -266.737
-0.7 1.9 -272.322
-0.7 1.95 -277.658
-0.7 2 -282.745
-0.65 -2 885.498
-0.65 -1.95 860.757
-0.65 -1.9 836.266
-0.65 -1.85 812.024
-0.65 -1.8 788.031
-0.65 -1.75 764.288
-0.65 -1.7 740.794
-0.65 -1.65 717.549
-0.65 -1.6 694.554
-0.65 -1.55 671.809
-0.65 -1.5 649.313
-0.65 -1.45 627.066
-0.65 -1.4 605.069
-0.65 -1.35 583.321
-0.65 -1.3 561.822
-0.65 -1.25 540.573
-0.65 -1.2 519.574
-0.65 -1.15 498.824
-0.65 -1.1 478.323
-0.65 -1.05 458.072
-0.65 -1 438.07
-0.65 -0.95 418.317
-0.65 -0.9 398.814
-0.65 -0.85 379.561
-0.65 -0.8 360.557
-0.65 -0.75 341.802
-0.65 -0.7 323.297
-0.65 -0.65 305.041
-0.65 -0.6 287.034
-0.65 -0.55 269.277
-0.65 -0.5 251.77
-0.65 -0.45 234.511
-0.65 -0.4 217.503
-0.65 -0.35 200.743
-0.65 -0.3 184.233
-0.65 -0.25 167.973
-0.65 -0.2 151.962
-0.65 -0.15 136.2
-0.65 -0.1 120.688
-0.65 -0.05 105.425
-0.65 1.20737e-15 90.4121
-0.65 0.05 75.6482
-0.65 0.1 61.1338
-0.65 0.15 46.8687
-0.65 0.2 32.8531
-0.65 0.25 19.0869
-0.65 0.3 5.57014
-0.65 0.35 -7.69719
-0.65 0.4 -20.7151
-0.65 0.45 -33.4836
-0.65 0.5 -46.0026
-0.65 0.55 -58.2723
-0.65 0.6 -70.2925
-0.65 0.65 -82.0632
-0.65 0.7 -93.5846
-0.65 0.75 -104.856
-0.65 0.8 -115.879
-0.65 0.85 -126.652
-0.65 0.9 -137.176
-0.65 0.95 -147.45
-0.65 1 -157.475
-0.65 1.05 -167.25
-0.65 1.1 -176.776
-0.65 1.15 -186.052
-0.65 1.2 -195.08
-0.65 1.25 -203.857
-0.65 1.3 -212.385
-0.65 1.35 -220.664
-0.65 1.4 -228.694
-0.65 1.45 -236.473
-0.65 1.5 -244.004
-0.65 1.55 -251.285
-0.65 1.6 -258.317
-0.65 1.65 -265.099
-0.65 1.7 -271.632
-0.65 1.75 -277.915
-0.65 1.8 -283.949
-0.65 1.85 -289.734
-0.65 1.9 -295.269
-0.65 1.95 -300.554
-0.65 2 -305.591
-0.6 -2 860.279
-0.6 -1.95 835.588
-0.6 -1.9 811.147
-0.6 -1.85 786.955
-0.6 -1.8 763.013
-0.6 -1.75 739.32
-0.6 -1.7 715.876
-0.6 -1.65 692.682
-0.6 -1.6 669.737
-0.6 -1.55 647.042
-0.6 -1.5 624.596
-0.6 -1.45 602.4
-0.6 -1.4 580.453
-0.6 -1.35 558.756
-0.6 -1.3 537.307
-0.6 -1.25 516.109
-0.6 -1.2 495.159
-0.6 -1.15 474.46
-0.6 -1.1 454.009
-0.6 -1.05 433.808
-0.6 -1 413.857
-0.6 -0.95 394.155
-0.6 -0.9 374.702
-0.6 -0.85 355.499
-0.6 -0.8 336.545
-0.6 -0.75 317.84
-0.6 -0.7 299.385
-0.6 -0.65 281.18
-0.6 -0.6 263.224
-0.6 -0.55 245.517
-0.6 -0.5 228.06
-0.6 -0.45 210.852
-0.6 -0.4 193.893
-0.6 -0.35 177.184
-0.6 -0.3 160.725
-0.6 -0.25 144.515
-0.6 -0.2 128.554
-0.6 -0.15 112.843
-0.6 -0.1 97.3808
-0.6 -0.05 82.1683
-0.6 1.20737e-15 67.2053
-0.6 0.05 52.4917
-0.6 0.1 38.0276
-0.6 0.15 23.8129
-0.6 0.2 9.84755
-0.6 0.25 -3.86832
-0.6 0.3 -17.3348
-0.6 0.35 -30.5518
-0.6 0.4 -43.5194
-0.6 0.45 -56.2376
-0.6 0.5 -68.7063
-0.6 0.55 -80.9256
-0.6 0.6 -92.8955
-0.6 0.65 -104.616
-0.6 0.7 -116.087
-0.6 0.75 -127.309
-0.6 0.8 -138.281
-0.6 0.85 -149.004
-0.6 0.9 -159.477
-0.6 0.95 -169.701
-0.6 1 -179.675
-0.6 1.05 -189.4
-0.6 1.1 -198.876
-0.6 1.15 -208.102
-0.6 1.2 -217.079
-0.6 1.25 -225.806
-0.6 1.3 -234.284
-0.6 1.35 -242.513
-0.6 1.4 -250.492
-0.6 1.45 -258.221
-0.6 1.5 -265.701
-0.6 1.55 -272.932
-0.6 1.6 -279.914
-0.6 1.65 -286.645
-0.6 1.7 -293.128
-0.6 1.75 -299.361
-0.6 1.8 -305.345
-0.6 1.85 -311.079
-0.6 1.9 -316.564
-0.6 1.95 -321.799
-0.6 2 -326.785
-0.55 -2 836.711
-0.55 -1.95 812.071
-0.55 -1.9 787.68
-0.55 -1.85 763.538
-0.55 -1.8 739.646
-0.55 -1.75 716.003
-0.55 -1.7 692.61
-0.55 -1.65 669.466
-0.55 -1.6 646.572
-0.55 -1.55 623.927
-0.55 -1.5 601.532
-0.55 -1.45 579.386
-0.55 -1.4 557.489
-0.55 -1.35 535.842
-0.55 -1.3 514.444
-0.55 -1.25 493.296
-0.55 -1.2 472.397
-0.55 -1.15 451.747
-0.55 -1.1 431.347
-0.55 -1.05 411.196
-0.55 -1 391.295
-0.55 -0.95 371.643
-0.55 -0.9 352.241
-0.55 -0.85 333.088
-0.55 -0.8 314.184
-0.55 -0.75 295.53
-0.55 -0.7 277.126
-0.55 -0.65 258.97
-0.55 -0.6 241.065
-0.55 -0.55 223.408
-0.55 -0.5 206.001
-0.55 -0.45 188.844
-0.55 -0.4 171.936
-0.55 -0.35 155.277
-0.55 -0.3 138.868
-0.55 -0.25 122.708
-0.55 -0.2 106.797
-0.55 -0.15 91.1363
-0.55 -0.1 75.7248
-0.55 -0.05 60.5627
-0.55 1.20737e-15 45.65
-0.55 0.05 30.9867
-0.55 0.1 16.5729
-0.55 0.15 2.40844
-0.55 0.2 -11.5065
-0.55 0.25 -25.1721
-0.55 0.3 -38.5882
-0.55 0.35 -51.755
-0.55 0.4 -64.6722
-0.55 0.45 -77.3401
-0.55 0.5 -89.7585
-0.55 0.55 -101.928
-0.55 0.6 -113.847
-0.55 0.65 -125.517
-0.55 0.7 -136.938
-0.55 0.75 -148.109
-0.55 0.8 -159.031
-0.55 0.85 -169.704
-0.55 0.9 -180.127
-0.55 0.95 -190.3
-0.55 1 -200.224
-0.55 1.05 -209.899
-0.55 1.1 -219.324
-0.55 1.15 -228.5
-0.55 1.2 -237.427
-0.55 1.25 -246.104
-0.55 1.3 -254.531
-0.55 1.35 -262.709
-0.55 1.4 -270.638
-0.55 1.45 -278.317
-0.55 1.5 -285.747
-0.55 1.55 -292.928
-0.55 1.6 -299.859
-0.55 1.65 -306.54
-0.55 1.7 -312.973
-0.55 1.75 -319.155
-0.55 1.8 -325.089
-0.55 1.85 -330.773
-0.55 1.9 -336.207
-0.55 1.95 -341.392
-0.55 2 -346.328
-0.5 -2 814.795
-0.5 -1.95 790.205
-0.5 -1.9 765.864
-0.5 -1.85 741.773
-0.5 -1.8 717.931
-0.5 -1.75 694.339
-0.5 -1.7 670.996
-0.5 -1.65 647.902
-0.5 -1.6 625.058
-0.5 -1.55 602.464
-0.5 -1.5 580.118
-0.5 -1.45 558.023
-0.5 -1.4 536.176
-0.5 -1.35 514.579
-0.5 -1.3 493.232
-0.5 -1.25 472.134
-0.5 -1.2 451.285
-0.5 -1.15 430.686
-0.5 -1.1 410.336
-0.5 -1.05 390.236
-0.5 -1 370.385
-0.5 -0.95 350.783
-0.5 -0.9 331.431
-0.5 -0.85 312.329
-0.5 -0.8 293.475
-0.5 -0.75 274.872
-0.5 -0.7 256.517
-0.5 -0.65 238.412
-0.5 -0.6 220.557
-0.5 -0.55 202.951
-0.5 -0.5 185.594
-0.5 -0.45 168.487
-0.5 -0.4 151.629
-0.5 -0.35 135.021
-0.5 -0.3 118.662
-0.5 -0.25 102.552
-0.5 -0.2 86.6922
-0.5 -0.15 71.0815
-0.5 -0.1 55.7203
-0.5 -0.05 40.6084
-0.5 1.20737e-15 25.7461
-0.5 0.05 11.1331
-0.5 0.1 -3.23043
-0.5 0.15 -17.3445
-0.5 0.2 -31.2092
-0.5 0.25 -44.8245
-0.5 0.3 -58.1903
-0.5 0.35 -71.3067
-0.5 0.4 -84.1736
-0.5 0.45 -96.7912
-0.5 0.5 -109.159
-0.5 0.55 -121.278
-0.5 0.6 -133.147
-0.5 0.65 -144.767
-0.5 0.7 -156.137
-0.5 0.75 -167.258
-0.5 0.8 -178.13
-0.5 0.85 -188.752
-0.5 0.9 -199.125
-0.5 0.95 -209.248
-0.5 1 -219.122
-0.5 1.05 -228.746
-0.5 1.1 -238.121
-0.5 1.15 -247.247
-0.5 1.2 -256.123
-0.5 1.25 -264.75
-0.5 1.3 -273.127
-0.5 1.35 -281.255
-0.5 1.4 -289.133
-0.5 1.45 -296.762
-0.5 1.5 -304.142
-0.5 1.55 -311.272
-0.5 1.6 -318.153
-0.5 1.65 -324.784
-0.5 1.7 -331.166
-0.5 1.75 -337.298
-0.5 1.8 -343.181
-0.5 1.85 -348.815
-0.5 1.9 -354.199
-0.5 1.95 -359.334
-0.5 2 -364.219
-0.45 -2 794.53
-0.45 -1.95 769.99
-0.45 -1.9 745.7
-0.45 -1.85 721.659
-0.45 -1.8 697.867
-0.45 -1.75 674.325
-0.45 -1.7 651.033
-0.45 -1.65 627.989
-0.45 -1.6 605.196
-0.45 -1.55 582.651
-0.45 -1.5 560.356
-0.45 -1.45 538.311
-0.45 -1.4 516.515
-0.45 -1.35 494.968
-0.45 -1.3 473.671
-0.45 -1.25 452.623
-0.45 -1.2 431.825
-0.45 -1.15 411.276
-0.45 -1.1 390.977
-0.45 -1.05 370.927
-0.45 -1 351.126
-0.45 -0.95 331.575
-0.45 -0.9 312.273
-0.45 -0.85 293.221
-0.45 -0.8 274.418
-0.45 -0.75 255.864
-0.45 -0.7 237.56
-0.45 -0.65 219.506
-0.45 -0.6 201.701
-0.45 -0.55 184.145
-0.45 -0.5 166.839
-0.45 -0.45 149.782
-0.45 -0.4 132.974
-0.45 -0.35 116.416
-0.45 -0.3 100.107
-0.45 -0.25 84.0482
-0.45 -0.2 68.2384
-0.45 -0.15 52.6781
-0.45 -0.1 37.3672
-0.45 -0.05 22.3057
-0.45 1.20737e-15 7.49358
-0.45 0.05 -7.06906
-0.45 0.1 -21.3823
-0.45 0.15 -35.4461
-0.45 0.2 -49.2604
-0.45 0.25 -62.8254
-0.45 0.3 -76.1409
-0.45 0.35 -89.207
-0.45 0.4 -102.024
-0.45 0.45 -114.591
-0.45 0.5 -126.909
-0.45 0.55 -138.977
-0.45 0.6 -150.796
-0.45 0.65 -162.365
-0.45 0.7 -173.686
-0.45 0.75 -184.756
-0.45 0.8 -195.577
-0.45 0.85 -206.149
-0.45 0.9 -216.472
-0.45 0.95 -226.545
-0.45 1 -236.368
-0.45 1.05 -245.942
-0.45 1.1 -255.267
-0.45 1.15 -264.342
-0.45 1.2 -273.168
-0.45 1.25 -281.744
-0.45 1.3 -290.071
-0.45 1.35 -298.149
-0.45 1.4 -305.977
-0.45 1.45 -313.556
-0.45 1.5 -320.885
-0.45 1.55 -327.965
-0.45 1.6 -334.795
-0.45 1.65 -341.376
-0.45 1.7 -347.708
-0.45 1.75 -353.79
-0.45 1.8 -359.623
-0.45 1.85 -365.206
-0.45 1.9 -370.54
-0.45 1.95 -375.624
-0.45 2 -380.459
-0.4 -2 775.916
-0.4 -1.95 751.427
-0.4 -1.9 727.187
-0.4 -1.85 703.196
-0.4 -1.8 679.455
-0.4 -1.75 655.963
-0.4 -1.7 632.721
-0.4 -1.65 609.728
-0.4 -1.6 586.985
-0.4 -1.55 564.491
-0.4 -1.5 542.246
-0.4 -1.45 520.251
-0.4 -1.4 498.505
-0.4 -1.35 477.009
-0.4 -1.3 455.762
-0.4 -1.25 434.765
-0.4 -1.2 414.017
-0.4 -1.15 393.518
-0.4 -1.1 373.269
-0.4 -1.05 353.269
-0.4 -1 333.519
-0.4 -0.95 314.018
-0.4 -0.9 294.767
-0.4 -0.85 275.765
-0.4 -0.8 257.012
-0.4 -0.75 238.509
-0.4 -0.7 220.255
-0.4 -0.65 202.251
-0.4 -0.6 184.496
-0.4 -0.55 166.99
-0.4 -0.5 149.734
-0.4 -0.45 132.728
-0.4 -0.4 115.971
-0.4 -0.35 99.4628
-0.4 -0.3 83.2045
-0.4 -0.25 67.1956
-0.4 -0.2 51.4361
-0.4 -0.15 35.9261
-0.4 -0.1 20.6655
-0.4 -0.05 5.6543
-0.4 1.20737e-15 -9.10745
-0.4 0.05 -23.6198
-0.4 0.1 -37.8827
-0.4 0.15 -51.8962
-0.4 0.2 -65.6602
-0.4 0.25 -79.1748
-0.4 0.3 -92.44
-0.4 0.35 -105.456
-0.4 0.4 -118.222
-0.4 0.45 -130.739
-0.4 0.5 -143.007
-0.4 0.55 -155.025
-0.4 0.6 -166.793
-0.4 0.65 -178.312
-0.4 0.7 -189.582
-0.4 0.75 -200.603
-0.4 0.8 -211.374
-0.4 0.85 -221.895
-0.4 0.9 -232.167
-0.4 0.95 -242.19
-0.4 1 -251.963
-0.4 1.05 -261.487
-0.4 1.1 -270.761
-0.4 1.15 -279.786
-0.4 1.2 -288.562
-0.4 1.25 -297.088
-0.4 1.3 -305.364
-0.4 1.35 -313.392
-0.4 1.4 -321.169
-0.4 1.45 -328.698
-0.4 1.5 -335.977
-0.4 1.55 -343.006
-0.4 1.6 -349.786
-0.4 1.65 -356.317
-0.4 1.7 -362.598
-0.4 1.75 -368.63
-0.4 1.8 -374.412
-0.4 1.85 -379.945
-0.4 1.9 -385.229
-0.4 1.95 -390.263
-0.4 2 -395.048
-0.35 -2 758.954
-0.35 -1.95 734.515
-0.35 -1.9 710.325
-0.35 -1.85 686.385
-0.35 -1.8 662.694
-0.35 -1.75 639.253
-0.35 -1.7 616.061
-0.35 -1.65 593.118
-0.35 -1.6 570.425
-0.35 -1.55 547.981
-0.35 -1.5 525.787
-0.35 -1.45 503.842
-0.35 -1.4 482.147
-0.35 -1.35 460.701
-0.35 -1.3 439.504
-0.35 -1.25 418.557
-0.35 -1.2 397.86
-0.35 -1.15 377.411
-0.35 -1.1 357.212
-0.35 -1.05 337.263
-0.35 -1 317.563
-0.35 -0.95 298.112
-0.35 -0.9 278.911
-0.35 -0.85 259.96
-0.35 -0.8 241.257
-0.35 -0.75 222.804
-0.35 -0.7 204.601
-0.35 -0.65 186.647
-0.35 -0.6 168.942
-0.35 -0.55 151.487
-0.35 -0.5 134.282
-0.35 -0.45 117.325
-0.35 -0.4 100.618
-0.35 -0.35 84.161
-0.35 -0.3 67.953
-0.35 -0.25 51.9944
-0.35 -0.2 36.2853
-0.35 -0.15 20.8256
-0.35 -0.1 5.61526
-0.35 -0.05 -9.34561
-0.35 1.20737e-15 -24.0571
-0.35 0.05 -38.5191
-0.35 0.1 -52.7317
-0.35 0.15 -66.6948
-0.35 0.2 -80.4086
-0.35 0.25 -93.8729
-0.35 0.3 -107.088
-0.35 0.35 -120.053
-0.35 0.4 -132.769
-0.35 0.45 -145.236
-0.35 0.5 -157.453
-0.35 0.55 -169.421
-0.35 0.6 -181.139
-0.35 0.65 -192.608
-0.35 0.7 -203.827
-0.35 0.75 -214.797
-0.35 0.8 -225.518
-0.35 0.85 -235.989
-0.35 0.9 -246.211
-0.35 0.95 -256.183
-0.35 1 -265.906
-0.35 1.05 -275.38
-0.35 1.1 -284.604
-0.35 1.15 -293.578
-0.35 1.2 -302.304
-0.35 1.25 -310.779
-0.35 1.3 -319.006
-0.35 1.35 -326.983
-0.35 1.4 -334.71
-0.35 1.45 -342.188
-0.35 1.5 -349.417
-0.35 1.55 -356.396
-0.35 1.6 -363.126
-0.35 1.65 -369.606
-0.35 1.7 -375.837
-0.35 1.75 -381.819
-0.35 1.8 -387.551
-0.35 1.85 -393.033
-0.35 1.9 -398.267
-0.35 1.95 -403.25
-0.35 2 -407.985
-0.3 -2 743.643
-0.3 -1.95 719.254
-0.3 -1.9 695.115
-0.3 -1.85 671.225
-0.3 -1.8 647.585
-0.3 -1.75 624.194
-0.3 -1.7 601.052
-0.3 -1.65 578.16
-0.3 -1.6 555.517
-0.3 -1.55 533.123
-0.3 -1.5 510.98
-0.3 -1.45 489.085
-0.3 -1.4 467.44
-0.3 -1.35 446.044
-0.3 -1.3 424.898
-0.3 -1.25 404.001
-0.3 -1.2 383.354
-0.3 -1.15 362.956
-0.3 -1.1 342.807
-0.3 -1.05 322.908
-0.3 -1 303.259
-0.3 -0.95 283.858
-0.3 -0.9 264.708
-0.3 -0.85 245.806
-0.3 -0.8 227.154
-0.3 -0.75 208.752
-0.3 -0.7 190.599
-0.3 -0.65 172.695
-0.3 -0.6 155.041
-0.3 -0.55 137.636
-0.3 -0.5 120.48
-0.3 -0.45 103.574
-0.3 -0.4 86.9178
-0.3 -0.35 70.5107
-0.3 -0.3 54.353
-0.3 -0.25 38.4447
-0.3 -0.2 22.7859
-0.3 -0.15 7.37646
-0.3 -0.1 -7.78352
-0.3 -0.05 -22.6941
-0.3 1.20737e-15 -37.3552
-0.3 0.05 -51.7669
-0.3 0.1 -65.9292
-0.3 0.15 -79.842
-0.3 0.2 -93.5055
-0.3 0.25 -106.919
-0.3 0.3 -120.084
-0.3 0.35 -132.999
-0.3 0.4 -145.665
-0.3 0.45 -158.081
-0.3 0.5 -170.248
-0.3 0.55 -182.165
-0.3 0.6 -193.833
-0.3 0.65 -205.252
-0.3 0.7 -216.421
-0.3 0.75 -227.341
-0.3 0.8 -238.011
-0.3 0.85 -248.432
-0.3 0.9 -258.604
-0.3 0.95 -268.526
-0.3 1 -278.198
-0.3 1.05 -287.621
-0.3 1.1 -296.795
-0.3 1.15 -305.719
-0.3 1.2 -314.394
-0.3 1.25 -322.82
-0.3 1.3 -330.996
-0.3 1.35 -338.922
-0.3 1.4 -346.6
-0.3 1.45 -354.027
-0.3 1.5 -361.206
-0.3 1.55 -368.134
-0.3 1.6 -374.814
-0.3 1.65 -381.244
-0.3 1.7 -387.425
-0.3 1.75 -393.356
-0.3 1.8 -399.038
-0.3 1.85 -404.47
-0.3 1.9 -409.653
-0.3 1.95 -414.586
-0.3 2 -419.27
-0.25 -2 729.984
-0.25 -1.95 705.645
-0.25 -1.9 681.556
-0.25 -1.85 657.717
-0.25 -1.8 634.127
-0.25 -1.75 610.786
-0.25 -1.7 587.695
-0.25 -1.65 564.853
-0.25 -1.6 542.26
-0.25 -1.55 519.917
-0.25 -1.5 497.823
-0.25 -1.45 475.979
-0.25 -1.4 454.384
-0.25 -1.35 433.039
-0.25 -1.3 411.943
-0.25 -1.25 391.097
-0.25 -1.2 370.5
-0.25 -1.15 350.152
-0.25 -1.1 330.054
-0.25 -1.05 310.205
-0.25 -1 290.606
-0.25 -0.95 271.256
-0.25 -0.9 252.155
-0.25 -0.85 233.304
-0.25 -0.8 214.702
-0.25 -0.75 196.35
-0.25 -0.7 178.247
-0.25 -0.65 160.394
-0.25 -0.6 142.79
-0.25 -0.55 125.436
-0.25 -0.5 108.33
-0.25 -0.45 91.4748
-0.25 -0.4 74.8686
-0.25 -0.35 58.5118
-0.25 -0.3 42.4044
-0.25 -0.25 26.5464
-0.25 -0.2 10.9379
-0.25 -0.15 -4.4212
-0.25 -0.1 -19.5309
-0.25 -0.05 -34.3911
-0.25 1.20737e-15 -49.0019
-0.25 0.05 -63.3633
-0.25 0.1 -77.4753
-0.25 0.15 -91.3378
-0.25 0.2 -104.951
-0.25 0.25 -118.315
-0.25 0.3 -131.429
-0.25 0.35 -144.294
-0.25 0.4 -156.909
-0.25 0.45 -169.275
-0.25 0.5 -181.392
-0.25 0.55 -193.259
-0.25 0.6 -204.876
-0.25 0.65 -216.245
-0.25 0.7 -227.364
-0.25 0.75 -238.233
-0.25 0.8 -248.853
-0.25 0.85 -259.224
-0.25 0.9 -269.345
-0.25 0.95 -279.216
-0.25 1 -288.839
-0.25 1.05 -298.211
-0.25 1.1 -307.335
-0.25 1.15 -316.209
-0.25 1.2 -324.833
-0.25 1.25 -333.209
-0.25 1.3 -341.334
-0.25 1.35 -349.211
-0.25 1.4 -356.837
-0.25 1.45 -364.215
-0.25 1.5 -371.343
-0.25 1.55 -378.222
-0.25 1.6 -384.851
-0.25 1.65 -391.23
-0.25 1.7 -397.361
-0.25 1.75 -403.242
-0.25 1.8 -408.873
-0.25 1.85 -414.255
-0.25 1.9 -419.388
-0.25 1.95 -424.271
-0.25 2 -428.905
-0.2 -2 717.976
-0.2 -1.95 693.688
-0.2 -1.9 669.649
-0.2 -1.85 645.86
-0.2 -1.8 622.32
-0.2 -1.75 599.03
-0.2 -1.7 575.989
-0.2 -1.65 553.197
-0.2 -1.6 530.655
-0.2 -1.55 508.362
-0.2 -1.5 486.319
-0.2 -1.45 464.525
-0.2 -1.4 442.98
-0.2 -1.35 421.685
-0.2 -1.3 400.64
-0.2 -1.25 379.844
-0.2 -1.2 359.297
-0.2 -1.15 338.999
-0.2 -1.1 318.952
-0.2 -1.05 299.153
-0.2 -1 279.604
-0.2 -0.95 260.304
-0.2 -0.9 241.254
-0.2 -0.85 222.453
-0.2 -0.8 203.902
-0.2 -0.75 185.6
-0.2 -0.7 167.548
-0.2 -0.65 149.745
-0.2 -0.6 132.191
-0.2 -0.55 114.887
-0.2 -0.5 97.8321
-0.2 -0.45 81.0267
-0.2 -0.4 64.4708
-0.2 -0.35 48.1643
-0.2 -0.3 32.1072
-0.2 -0.25 16.2996
-0.2 -0.2 0.741366
-0.2 -0.15 -14.5674
-0.2 -0.1 -29.6268
-0.2 -0.05 -44.4367
-0.2 1.20737e-15 -58.9972
-0.2 0.05 -73.3083
-0.2 0.1 -87.37
-0.2 0.15 -101.182
-0.2 0.2 -114.745
-0.2 0.25 -128.058
-0.2 0.3 -141.122
-0.2 0.35 -153.937
-0.2 0.4 -166.502
-0.2 0.45 -178.818
-0.2 0.5 -190.884
-0.2 0.55 -202.701
-0.2 0.6 -214.268
-0.2 0.65 -225.586
-0.2 0.7 -236.654
-0.2 0.75 -247.474
-0.2 0.8 -258.043
-0.2 0.85 -268.363
-0.2 0.9 -278.434
-0.2 0.95 -288.256
-0.2 1 -297.828
-0.2 1.05 -307.15
-0.2 1.1 -316.223
-0.2 1.15 -325.047
-0.2 1.2 -333.621
-0.2 1.25 -341.946
-0.2 1.3 -350.021
-0.2 1.35 -357.847
-0.2 1.4 -365.424
-0.2 1.45 -372.751
-0.2 1.5 -379.829
-0.2 1.55 -386.657
-0.2 1.6 -393.236
-0.2 1.65 -399.565
-0.2 1.7 -405.645
-0.2 1.75 -411.476
-0.2 1.8 -417.057
-0.2 1.85 -422.389
-0.2 1.9 -427.471
-0.2 1.95 -432.304
-0.2 2 -436.887
-0.15 -2 707.62
-0.15 -1.95 683.382
-0.15 -1.9 659.394
-0.15 -1.85 635.655
-0.15 -1.8 612.165
-0.15 -1.75 588.925
-0.15 -1.7 565.934
-0.15 -1.65 543.193
-0.15 -1.6 520.701
-0.15 -1.55 498.459
-0.15 -1.5 476.466
-0.15 -1.45 454.722
-0.15 -1.4 433.228
-0.15 -1.35 411.983
-0.15 -1.3 390.988
-0.15 -1.25 370.242
-0.15 -1.2 349.745
-0.15 -1.15 329.498
-0.15 -1.1 309.501
-0.15 -1.05 289.753
-0.15 -1 270.254
-0.15 -0.95 251.005
-0.15 -0.9 232.005
-0.15 -0.85 213.254
-0.15 -0.8 194.753
-0.15 -0.75 176.502
-0.15 -0.7 158.5
-0.15 -0.65 140.747
-0.15 -0.6 123.243
-0.15 -0.55 105.99
-0.15 -0.5 88.9851
-0.15 -0.45 72.23
-0.15 -0.4 55.7244
